0.01,0.05,0.2,0.5,0.8,1,1.2,1.5,2,3
 -0.6189, -0.6189, -0.6189, -0.8269, -0.9078, -0.9079, -0.9079, -0.9080, -1.0085, -1.0523
 -0.5698, -0.5698, -0.5698, -0.7816, -0.8619, -0.8619, -0.8620, -0.8621, -0.9528, -0.9747
 -0.5228, -0.5228, -0.5227, -0.7382, -0.8178, -0.8179, -0.8180, -0.8180, -0.8994, -0.9006
 -0.4778, -0.4778, -0.4778, -0.6966, -0.7757, -0.7758, -0.7759, -0.7759, -0.8484, -0.8300
 -0.4349, -0.4349, -0.4349, -0.6570, -0.7356, -0.7357, -0.7357, -0.7358, -0.8000, -0.7631
 -0.3942, -0.3942, -0.3942, -0.6194, -0.6974, -0.6975, -0.6976, -0.6976, -0.7540, -0.6998
 -0.3557, -0.3557, -0.3557, -0.5837, -0.6613, -0.6614, -0.6614, -0.6615, -0.7105, -0.6402
 -0.3194, -0.3194, -0.3194, -0.5499, -0.6271, -0.6272, -0.6273, -0.6273, -0.6696, -0.5842
 -0.2852, -0.2852, -0.2852, -0.5182, -0.5950, -0.5951, -0.5952, -0.5952, -0.6312, -0.5320
 -0.2533, -0.2533, -0.2533, -0.4885, -0.5649, -0.5650, -0.5651, -0.5651, -0.5954, -0.4834
 -0.2235, -0.2235, -0.2235, -0.4608, -0.5369, -0.5370, -0.5370, -0.5371, -0.5621, -0.4385
 -0.1960, -0.1960, -0.1960, -0.4351, -0.5109, -0.5109, -0.5110, -0.5110, -0.5313, -0.3972
 -0.1706, -0.1706, -0.1706, -0.4114, -0.4869, -0.4869, -0.4870, -0.4870, -0.5031, -0.3596
 -0.1474, -0.1474, -0.1474, -0.3896, -0.4649, -0.4650, -0.4650, -0.4651, -0.4774, -0.3256
 -0.1264, -0.1264, -0.1264, -0.3699, -0.4449, -0.4450, -0.4451, -0.4451, -0.4542, -0.2952
 -0.1075, -0.1075, -0.1075, -0.3521, -0.4269, -0.4270, -0.4271, -0.4271, -0.4335, -0.2684
 -0.0908, -0.0908, -0.0908, -0.3362, -0.4109, -0.4110, -0.4111, -0.4111, -0.4152, -0.2451
 -0.0762, -0.0762, -0.0761, -0.3223, -0.3969, -0.3969, -0.3970, -0.3970, -0.3993, -0.2252
 -0.0636, -0.0636, -0.0636, -0.3102, -0.3848, -0.3848, -0.3849, -0.3849, -0.3858, -0.2088
 -0.0531, -0.0531, -0.0531, -0.3000, -0.3745, -0.3746, -0.3746, -0.3747, -0.3747, -0.1957
 -0.0446, -0.0446, -0.0446, -0.2917, -0.3662, -0.3662, -0.3663, -0.3663, -0.3659, -0.1859
 -0.0379, -0.0379, -0.0379, -0.2850, -0.3594, -0.3595, -0.3595, -0.3595, -0.3591, -0.1790
 -0.0315, -0.0315, -0.0315, -0.2785, -0.3528, -0.3529, -0.3529, -0.3530, -0.3526, -0.1725
 -0.0253, -0.0253, -0.0253, -0.2719, -0.3462, -0.3463, -0.3463, -0.3463, -0.3459, -0.1661
 -0.0193, -0.0193, -0.0192, -0.2654, -0.3395, -0.3396, -0.3396, -0.3396, -0.3392, -0.1598
 -0.0134, -0.0134, -0.0134, -0.2588, -0.3328, -0.3328, -0.3329, -0.3329, -0.3325, -0.1535
 -0.0076, -0.0076, -0.0076, -0.2523, -0.3260, -0.3261, -0.3261, -0.3261, -0.3257, -0.1473
 -0.0021, -0.0021, -0.0021, -0.2458, -0.3192, -0.3193, -0.3193, -0.3193, -0.3189, -0.1412
  0.0033,  0.0033,  0.0033, -0.2393, -0.3124, -0.3125, -0.3125, -0.3125, -0.3121, -0.1352
  0.0086,  0.0086,  0.0086, -0.2329, -0.3056, -0.3057, -0.3057, -0.3057, -0.3053, -0.1292
  0.0136,  0.0136,  0.0136, -0.2265, -0.2988, -0.2988, -0.2989, -0.2989, -0.2985, -0.1234
  0.0185,  0.0185,  0.0185, -0.2202, -0.2920, -0.2921, -0.2921, -0.2921, -0.2917, -0.1177
  0.0231,  0.0231,  0.0232, -0.2139, -0.2852, -0.2853, -0.2853, -0.2853, -0.2850, -0.1121
  0.0276,  0.0276,  0.0277, -0.2076, -0.2785, -0.2785, -0.2786, -0.2786, -0.2782, -0.1066
  0.0320,  0.0320,  0.0320, -0.2015, -0.2718, -0.2718, -0.2718, -0.2718, -0.2715, -0.1012
  0.0361,  0.0361,  0.0361, -0.1954, -0.2651, -0.2651, -0.2652, -0.2652, -0.2649, -0.0960
  0.0400,  0.0400,  0.0400, -0.1894, -0.2585, -0.2585, -0.2586, -0.2586, -0.2582, -0.0909
  0.0438,  0.0438,  0.0438, -0.1835, -0.2519, -0.2520, -0.2520, -0.2520, -0.2517, -0.0859
  0.0473,  0.0473,  0.0474, -0.1777, -0.2454, -0.2455, -0.2455, -0.2455, -0.2452, -0.0810
  0.0507,  0.0507,  0.0507, -0.1720, -0.2390, -0.2390, -0.2391, -0.2391, -0.2388, -0.0763
  0.0539,  0.0539,  0.0539, -0.1663, -0.2326, -0.2327, -0.2327, -0.2327, -0.2324, -0.0717
  0.0569,  0.0569,  0.0569, -0.1608, -0.2264, -0.2264, -0.2264, -0.2264, -0.2261, -0.0673
  0.0597,  0.0597,  0.0597, -0.1554, -0.2202, -0.2202, -0.2202, -0.2202, -0.2199, -0.0630
