0.01,0.05,0.2,0.5,0.8,1,1.2,1.5,2,3
  5.7716,  5.7716,  5.8373,  5.5029,  5.6523,  5.6512,  5.5129,  5.3543,  4.9430,  4.7133
  6.3314,  6.3314,  6.4294,  6.2751,  6.6462,  6.6449,  6.5048,  6.3841,  6.0026,  5.7573
  6.6722,  6.6722,  6.7925,  6.7252,  7.1653,  7.1639,  7.0196,  6.8801,  6.5604,  6.3235
  6.7750,  6.7750,  6.9055,  6.8353,  7.2124,  7.2110,  7.0612,  6.8626,  6.6176,  6.4060
  6.7110,  6.7110,  6.8420,  6.7122,  6.9458,  6.9444,  6.7950,  6.5164,  6.3330,  6.1424
  6.6613,  6.6613,  6.7910,  6.6141,  6.7077,  6.7058,  6.5824,  6.2225,  6.0445,  5.8203
  6.6427,  6.6426,  6.7703,  6.5671,  6.5464,  6.5434,  6.4655,  6.0342,  5.8116,  5.5088
  6.6518,  6.6518,  6.7771,  6.5677,  6.4667,  6.4626,  6.4410,  5.9545,  5.6509,  5.2414
  6.6823,  6.6823,  6.8050,  6.6072,  6.4625,  6.4571,  6.4954,  5.9727,  5.5663,  5.0375
  6.5995,  6.5994,  6.7191,  6.5606,  6.4140,  6.4064,  6.5055,  5.9734,  5.4936,  4.8709
  6.3413,  6.3413,  6.4571,  6.3679,  6.2596,  6.2486,  6.4069,  5.8935,  5.3971,  4.7264
  5.9514,  5.9514,  6.0631,  6.0637,  6.0256,  6.0104,  6.2219,  5.7500,  5.2871,  4.6115
  5.4735,  5.4735,  5.5810,  5.6833,  5.7382,  5.7184,  5.9745,  5.5612,  5.1728,  4.5298
  4.9479,  4.9479,  5.0515,  5.2596,  5.4218,  5.3973,  5.6878,  5.3443,  5.0617,  4.4820
  4.4096,  4.4096,  4.5098,  4.8214,  5.0974,  5.0684,  5.3825,  5.1148,  4.9594,  4.4665
  3.8766,  3.8765,  3.9720,  4.3692,  4.7455,  4.7129,  5.0399,  4.8459,  4.8223,  4.4284
  3.3643,  3.3641,  3.4526,  3.9067,  4.3554,  4.3209,  4.6506,  4.5222,  4.6217,  4.3301
  2.8928,  2.8923,  2.9723,  3.4552,  3.9483,  3.9134,  4.2367,  4.1638,  4.3735,  4.1825
  2.4768,  2.4759,  2.5462,  3.0317,  3.5427,  3.5086,  3.8176,  3.7890,  4.0928,  3.9968
  2.1262,  2.1249,  2.1848,  2.6493,  3.1534,  3.1214,  3.4095,  3.4134,  3.7934,  3.7839
  1.8469,  1.8451,  1.8944,  2.3174,  2.7927,  2.7637,  3.0258,  3.0505,  3.4877,  3.5540
