0.01,0.05,0.2,0.5,0.8,1,1.2,1.5,2,3
-29.5954,-29.1895,-28.5533,-34.1570,-32.5398,-32.8290,-32.3595,-31.2807,-39.6558,-35.6087
-33.3568,-33.1395,-33.7597,-648.3478,-394.9784,-414.0839,-356.0007,-31.7182,-35.0427,-32.7838
-36.9020,-36.9354,-37.8521,-1164.0662,-699.7990,-734.6333,-628.3827,-33.0359,-32.8433,-31.8208
-39.4224,-39.6908,-40.1226,-1480.6991,-887.3813,-931.8101,-796.1705,-34.6833,-32.9681,-32.4720
-42.3171,-42.7613,-42.3082,-1583.4906,-949.2620,-996.6001,-851.7268,-37.3479,-35.9471,-35.5076
-46.3083,-46.8526,-45.4301,-1503.9840,-904.0902,-948.5892,-811.6501,-41.2071,-41.5029,-40.8835
-50.5802,-51.1500,-48.8337,-1291.9570,-780.8740,-818.4040,-701.8136,-45.4440,-48.2803,-47.3204
-54.5345,-55.0664,-52.0310,-1000.3107,-610.5583,-638.6838,-549.8390,-49.4456,-55.1783,-53.7919
-57.4155,-57.8792,-54.3920,-700.1804,-434.8782,-453.4447,-393.0890,-52.6011,-60.7442,-59.0125
-58.7702,-59.1635,-55.5326,-445.3763,-285.4481,-296.0145,-259.8671,-54.5484,-64.0314,-62.1540
-58.7314,-59.0589,-55.5542,-250.6039,-170.9464,-175.5111,-157.8898,-55.3166,-65.1284,-63.2849
-57.5194,-57.7898,-54.6294,-121.6398,-94.8256,-95.5418,-90.2107,-55.0298,-64.2911,-62.6307
-55.3926,-55.6175,-52.9632,-57.7364,-56.7130,-55.6834,-56.4726,-53.8645,-61.8650,-60.5016
-52.6340,-52.8255,-50.7686,-48.0194,-50.2821,-49.2428,-51.0030,-52.0444,-58.3065,-57.3132
-49.6186,-49.7854,-48.2647,-46.5036,-48.5500,-47.7691,-49.6646,-49.9410,-54.5140,-53.8903
-46.5626,-46.7127,-45.6267,-44.7171,-46.5937,-46.0550,-48.0530,-47.7352,-50.8195,-50.5376
-43.6174,-43.7588,-42.9976,-42.7791,-44.5346,-44.2127,-46.2792,-45.5453,-47.3879,-47.4071
-40.8997,-41.0396,-40.4922,-40.7930,-42.4757,-42.3385,-44.4407,-43.4659,-44.3392,-44.6102
-38.4938,-38.6388,-38.1981,-38.8450,-40.5008,-40.5123,-42.6196,-41.5689,-41.7533,-42.2224
-36.4558,-36.6116,-36.1784,-37.0042,-38.6747,-38.7974,-40.8826,-39.9055,-39.6765,-40.2883
-34.8177,-34.9888,-34.4742,-35.3235,-37.0453,-37.2419,-39.2813,-38.5089,-38.1269,-38.8272
-33.3947,-33.5822,-32.9525,-33.7350,-35.5156,-35.7597,-37.7462,-37.2442,-36.8598,-37.6225
-31.8956,-32.0953,-31.3930,-32.1090,-33.9150,-34.1973,-36.1465,-35.8934,-35.5017,-36.3427
-30.3656,-30.5735,-29.8400,-30.4928,-32.2927,-32.6038,-34.5310,-34.4996,-34.0943,-35.0264
-28.8483,-29.0605,-28.3341,-28.9284,-30.6940,-31.0246,-32.9443,-33.1037,-32.6797,-33.7120
-27.3803,-27.5931,-26.9085,-27.4501,-29.1565,-29.4977,-31.4232,-31.7409,-31.2939,-32.4319
